,id,title,original_language,overview,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,genre_names,release_month,release_year,profit
675,10331,Night of the Living Dead,en,"A disparate group of individuals takes refuge in an abandoned house when corpses begin to leave the graveyard in search of fresh human bodies to devour. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.",1968-10-04,25.289,1935,7.6,114000,30000000,96,Released,"Horror, Thriller",10,1968,29886000
676,805,Rosemary's Baby,en,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",1968-06-12,22.975,3211,7.8,3200000,33395426,138,Released,"Drama, Horror, Thriller",6,1968,30195426
677,11206,Wait Until Dark,en,"After a flight back home, Sam Hendrix returns with a doll he innocently acquired along the way. As it turns out, the doll is actually stuffed with heroin, and a group of criminals led by the ruthless Roat has followed Hendrix back to his place to retrieve it. When Hendrix leaves for business, the crooks make their move -- and find his blind wife, Susy, alone in the apartment. Soon, a life-threatening game begins between Susy and the thugs.",1967-10-26,11.788,400,7.3,4000000,11000000,108,Released,"Crime, Horror, Thriller",10,1967,7000000
678,27642,Queen of Blood,en,"A spaceship is sent to Mars after a alien distress signal is picked up. They find one survivor, but when a crew member is found drained of blood it's evident they have rescued a bloodsucking monster.",1966-03-01,3.136,29,5.7,65000,1730000,81,Released,"Horror, Science Fiction",3,1966,1665000
679,17102,Dracula: Prince of Darkness,en,"Whilst vacationing in the Carpathian Mountain, two couples stumble across the remains of Count Dracula's castle. The Count's trusted servant kills one of the men, suspending the body over the Count's ashes so that the blood drips from the corpse and saturates the blackened remains. The ritual is completed, the Count revived and his attentions focus on the dead man's wife who is to become his partner; devoted to an existence of depravity and evil.",1966-01-09,9.905,184,6.8,280379,364937,90,Released,Horror,1,1966,84558
680,10299,"Hush... Hush, Sweet Charlotte",en,"An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative.",1964-12-15,8.286,192,7.3,2200000,4000000,133,Released,"Drama, Horror, Mystery",12,1964,1800000
681,92725,The Naked Witch,en,A student researching the German settlements of Central Texas unearths the grave of a reputed witch. The witch (who happens to be both beautiful and naked) rises from her grave and embarks on a campaign of seduction and murder against the descendants of her persecutors. It's up to the student to stop her bloody reign of terror-if he can resist the seductive powers of her evil beauty.,1964-01-01,1.476,13,3.1,8000,80000,59,Released,"Horror, Thriller",1,1964,72000
682,28172,Blood Feast,en,"In the sleepy suburbs of Miami, seemingly normal Egyptian immigrant Fuad Ramses (Mal Arnold) runs a successful catering business. He also murders young women and plans to use their body parts to revive the goddess Ishtar. The insane Ramses hypnotizes a socialite in order to land a job catering a party for her debutante daughter, Suzette Fremont (Connie Mason), and turns the event into an evening of gruesome deaths, bloody dismemberment and ritual sacrifice.",1963-07-06,8.102,132,4.7,24500,4000000,67,Released,Horror,7,1963,3975500
683,571,The Birds,en,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",1963-03-28,30.096,3311,7.5,2500000,11500000,119,Released,Horror,3,1963,9000000
684,29056,The Raven,en,A magician who has been turned into a raven turns to a former sorcerer for help.,1963-01-25,8.715,179,6.4,350000,1499275,86,Released,"Comedy, Fantasy, Horror",1,1963,1149275
685,28501,The Pit and the Pendulum,en,"Francis Barnard goes to Spain, when he hears his sister Elizabeth has died. Her husband Nicholas Medina, the son of the most brutal torturer of the Spanish Inquisition, tells him she has died of a blood disease, but Francis finds this hard to believe. After some investigating he finds out that it was extreme fear that was fatal to his sister and that she may have been buried alive!",1961-08-12,6.122,249,6.9,200000,2000000,80,Released,"Horror, Mystery, Thriller",8,1961,1800000
686,539,Psycho,en,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",1960-06-22,42.064,8452,8.4,806947,50000000,109,Released,"Drama, Horror, Thriller",6,1960,49193053
687,23439,House of Usher,en,"After a long journey, Philip arrives at the Usher mansion seeking his loved one, Madeline. Upon arriving, however, he discovers that Madeline and her brother Roderick Usher have been afflicted with a mysterious malady: Roderick's senses have become painfully acute, while Madeline has become catatonic. That evening, Roderick tells his guest of an old Usher family curse: any time there has been more than one Usher child, all of the siblings have gone insane and died horrible deaths. As the days wear on, the effects of the curse reach their terrifying climax.",1960-06-22,5.681,213,6.6,270000,1450000,79,Released,"Drama, Horror",6,1960,1180000
688,11773,Village of the Damned,en,"In a small English village everyone suddenly falls unconscious. When they awake every woman of child bearing age is pregnant. The resulting children have the same strange blond hair, eyes and a strong connection to each other.",1960-06-16,15.516,319,7.2,200000,2175000,77,Released,"Horror, Science Fiction",6,1960,1975000
689,43109,The Killer Shrews,en,"Trapped on a remote island by a hurricane, a group discover a doctor has been experimenting on creating half sized humans. Unfortunately, his experiments have also created giant shrews, who when they have run out of small animals to eat, turn on the humans....",1959-06-25,5.652,63,4.4,123000,1000000,69,Released,"Horror, Science Fiction",6,1959,877000
690,29393,Macabre,en,"After his wife and her blind sister have died under his care, a doctor's small daughter is kidnapped and reported as buried alive, and he is given just five hours to find and rescue her.",1958-10-01,5.019,34,6.0,90000,5000000,72,Released,"Crime, Horror, Mystery, Thriller",10,1958,4910000
691,8851,The Blob,en,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.",1958-09-10,14.249,468,6.3,110000,4000000,86,Released,"Horror, Science Fiction",9,1958,3890000
692,11815,The Fly,en,"Industrialist François Delambre is called late at night by his sister-in-law, Helene Delambre, who tells him that she has just killed her husband, André. Reluctant at first, she eventually explains to the police that André invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber during the matter transference.",1958-07-16,14.889,412,7.1,700000,3000000,94,Released,"Drama, Horror, Science Fiction",7,1958,2300000
693,11868,Dracula,en,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",1958-05-22,14.65,451,7.3,104880,3500000,82,Released,Horror,5,1958,3395120
694,18724,Attack of the 50 Foot Woman,en,"When an abused wife grows to giant size because of an alien encounter and an aborted murder attempt, she goes after her cheating husband with revenge on her mind.",1958-05-18,8.455,97,4.7,88000,480000,65,Released,"Horror, Science Fiction",5,1958,392000
695,43228,I Was a Teenage Werewolf,en,A hypnotherapist uses a temperamental teenager as a guinea pig for a serum which transforms him into a vicious werewolf.,1957-06-19,5.125,35,4.8,82000,2000000,76,Released,"Drama, Fantasy, Horror, Science Fiction",6,1957,1918000
696,3079,The Curse of Frankenstein,en,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,1957-05-20,9.196,214,6.8,270000,8000000,83,Released,"Horror, Science Fiction",5,1957,7730000
697,27623,Not of This Earth,en,"An agent from a distant planet has been sent to earth to ship large quantities of blood to his world, where a plague is ravaging the populace.  He comes equipped with an interstellar matter transmitter, telepathic mind-control powers, and deathray-shooting eyes.  Because he is also affected by the blood disease, he gains control of the town's physician and has him place a nurse at his disposal, while he collects live humans for fresh blood; but gains the nurse's suspicions, along with those of her boyfriend - a town police officer.",1957-02-10,2.742,42,5.7,100000,1000000,67,Released,"Horror, Science Fiction",2,1957,900000
698,18983,"Godzilla, King of the Monsters!",en,"During an assignment, foreign correspondent Steve Martin spends a layover in Tokyo and is caught amid the rampage of an unstoppable prehistoric monster the Japanese call 'Godzilla'. The only hope for both Japan and the world lies on a secret weapon, which may prove more destructive than the monster itself.",1956-04-27,13.969,181,6.6,25000,2000000,81,Released,"Horror, Science Fiction",4,1956,1975000
699,11549,Invasion of the Body Snatchers,en,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,1956-02-05,9.236,809,7.5,417000,3000000,80,Released,"Horror, Science Fiction",2,1956,2583000
700,831,This Island Earth,en,"Aliens have landed and are hiding on Earth, but need Earth’s scientists to help them fight an inter-planetary war.",1955-06-01,6.78,165,5.9,800000,1700000,87,Released,"Adventure, Horror, Science Fiction",6,1955,900000
